Date,iso3,CountryName,Region,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry
2020-04-03,RUS,Russian Fed.,Murmansk,15,0,0,15,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Nizhny Novgorod,25,0,0,25,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,North Ossetia-Alania,4,0,0,4,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,NOT SPECIFIED,0,30,0,-30,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Novgorod,3,0,0,3,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Novosibirsk,10,0,0,10,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Omsk,9,0,0,9,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Orenburg,12,0,0,12,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Oryol,3,0,0,3,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Penza,16,0,0,16,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Perm,20,0,0,20,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Primorsky,5,0,0,5,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Pskov,9,0,0,9,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Republic of Crimea,21,0,0,21,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Rostov,9,0,0,9,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Ryazan,5,0,0,5,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Saint Petersburg,147,0,0,147,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Sakhalin,5,0,0,5,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Samara,17,0,0,17,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Saratov,15,0,0,15,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Smolensk,1,0,0,1,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Stavropol,11,0,0,11,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Sverdlovsk,38,0,0,38,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Tambov,6,0,0,6,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Tatarstan,19,0,0,19,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Tomsk,3,0,0,3,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Tula,17,0,0,17,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Tver,5,0,0,5,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Tyumen,6,0,0,6,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Udmurtia,4,0,0,4,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Ulyanovsk,1,0,0,1,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Vladimir,3,0,0,3,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Volgograd,8,0,0,8,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Vologda,12,0,0,12,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Voronezh,12,0,0,12,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Yakutia,15,0,0,15,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Yamalo-Nenets AO,2,0,0,2,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Yaroslavl,3,0,0,3,0,0,FALSE,FALSE
2020-04-03,RUS,Russian Fed.,Zabaykalsky,1,0,0,1,0,0,FALSE,FALSE
2020-04-03,SMR,San Marino,San Marino,245,30,0,215,0,0,FALSE,FALSE
2020-04-03,SRB,Serbia,Serbia,1171,31,0,1140,0,0,FALSE,TRUE
2020-04-03,SVK,Slovakia,Banská Bystrica,27,0,0,27,0,0,TRUE,TRUE
2020-04-03,SVK,Slovakia,Bratislava,165,0,0,165,0,0,TRUE,TRUE
2020-04-03,SVK,Slovakia,Košice,29,0,0,29,0,0,TRUE,TRUE
2020-04-03,SVK,Slovakia,Nitra,32,0,0,32,0,0,TRUE,TRUE
2020-04-03,SVK,Slovakia,NOT SPECIFIED,3,1,0,2,0,0,TRUE,TRUE
2020-04-03,SVK,Slovakia,Prešov,47,0,0,47,0,0,TRUE,TRUE
2020-04-03,SVK,Slovakia,Trencín,63,0,0,63,0,0,TRUE,TRUE
2020-04-03,SVK,Slovakia,Trnava,45,0,0,45,0,0,TRUE,TRUE
2020-04-03,SVK,Slovakia,Zilina,60,0,0,60,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Gorenjske,62,0,0,62,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Goriške,15,0,0,15,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Jugovzhodne,105,0,0,105,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Koroške,35,0,0,35,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Obalno-kraške,19,0,0,19,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Osrednjeslovenske,304,0,0,304,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,"Podravske,",71,0,0,71,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Pomurske,72,0,0,72,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Posavske,10,0,0,10,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Primorsko-notranjske,29,0,0,29,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Savinjske,187,0,0,187,0,0,TRUE,TRUE
2020-04-03,SVN,Slovenia,Zasavske,19,0,0,19,0,0,TRUE,TRUE
2020-04-03,ESP,Spain,Andalucía,7374,376,258,6740,3673,338,TRUE,TRUE
2020-04-03,ESP,Spain,Aragón,2889,224,378,2287,1431,180,TRUE,TRUE
2020-04-03,ESP,Spain,Canarias,1490,73,102,1315,605,120,TRUE,TRUE
2020-04-03,ESP,Spain,Cantabria,1321,64,74,1183,592,59,TRUE,TRUE
2020-04-03,ESP,Spain,Castilla y León,7875,723,1759,5393,2711,355,TRUE,TRUE
2020-04-03,ESP,Spain,Castilla-La Mancha,8523,916,579,7028,3168,355,TRUE,TRUE
2020-04-03,ESP,Spain,Cataluña,23460,2335,7849,13276,17257,2053,TRUE,TRUE
2020-04-03,ESP,Spain,Ciudad Autónoma de Ceuta,62,1,2,59,8,3,TRUE,TRUE
2020-04-03,ESP,Spain,Ciudad Autónoma de Melilla,70,2,4,64,34,3,TRUE,TRUE
2020-04-03,ESP,Spain,Comunidad de Madrid,34188,4483,13850,15855,15050,1506,TRUE,TRUE
2020-04-03,ESP,Spain,Comunidad Foral de Navarra,2836,151,294,2391,1284,119,TRUE,TRUE
2020-04-03,ESP,Spain,Comunidad Valenciana,6624,511,592,5521,2064,386,TRUE,TRUE
2020-04-03,ESP,Spain,Extremadura,1893,200,164,1529,415,64,TRUE,TRUE
2020-04-03,ESP,Spain,Galicia,5219,138,435,4646,1630,178,TRUE,TRUE
2020-04-03,ESP,Spain,Illes Balears,1257,69,375,813,587,112,TRUE,TRUE
2020-04-03,ESP,Spain,La Rioja,2224,109,745,1370,738,64,TRUE,TRUE
2020-04-03,ESP,Spain,País Vasco,7827,444,2809,4574,4283,363,TRUE,TRUE
2020-04-03,ESP,Spain,Principado de Asturias,1433,70,154,1209,702,86,TRUE,TRUE
2020-04-03,ESP,Spain,Región de Murcia,1145,46,90,1009,405,72,TRUE,TRUE
2020-04-03,SWE,Sweden,Blekinge,27,0,0,27,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Dalarna,147,0,0,147,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Gävleborg,147,0,0,147,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Gotland,12,0,0,12,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Halland,114,0,0,114,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Jämtland,84,0,0,84,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Jönköping,187,0,0,187,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Kalmar,46,0,0,46,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Kronoberg,45,0,0,45,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Norrbotten,73,0,0,73,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,NOT SPECIFIED,0,515,0,-515,0,469,TRUE,TRUE
2020-04-03,SWE,Sweden,Örebro,166,0,0,166,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Östergötland,578,0,0,578,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Skåne,311,0,0,311,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Södermanland,398,0,0,398,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Stockholm,2662,0,0,2662,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Uppsala,247,0,0,247,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Värmland,53,0,0,53,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Västerbotten,80,0,0,80,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Västernorrland,58,0,0,58,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Västmanland,134,0,0,134,0,0,TRUE,TRUE
2020-04-03,SWE,Sweden,Västra Götaland,509,0,0,509,0,0,TRUE,TRUE
2020-04-03,CHE,Switzerland,Aargau,626,12,4,610,100,27,FALSE,FALSE
2020-04-03,CHE,Switzerland,Appenzell Ausserrhoden,65,3,0,62,6,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Appenzell Innerrhoden,20,0,0,20,1,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Basel City,758,21,397,340,115,17,FALSE,FALSE
2020-04-03,CHE,Switzerland,Basel Country,625,14,266,345,82,18,FALSE,FALSE
2020-04-03,CHE,Switzerland,Bern,1073,26,0,1047,109,30,FALSE,FALSE
2020-04-03,CHE,Switzerland,Fribourg,588,31,0,557,77,21,FALSE,FALSE
2020-04-03,CHE,Switzerland,Geneva,3220,78,284,2858,424,65,FALSE,FALSE
2020-04-03,CHE,Switzerland,Glarus,59,2,0,57,5,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Graubünden,598,27,0,571,60,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Jura,149,0,0,149,25,3,FALSE,FALSE
2020-04-03,CHE,Switzerland,Liechtenstein,76,0,1,75,0,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Lucerne,449,7,0,442,49,12,FALSE,FALSE
2020-04-03,CHE,Switzerland,Neuchâtel,433,23,0,410,61,11,FALSE,FALSE
2020-04-03,CHE,Switzerland,Nidwalden,79,0,0,79,0,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Obwalden,56,0,0,56,0,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Schaffhausen,480,8,50,422,75,12,FALSE,FALSE
2020-04-03,CHE,Switzerland,Schwyz,47,1,0,46,6,3,FALSE,FALSE
2020-04-03,CHE,Switzerland,Solothurn,237,3,0,234,17,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,St. Gallen,164,4,75,85,1,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Thurgau,198,5,0,193,0,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Ticino,2377,155,287,1935,370,75,FALSE,FALSE
2020-04-03,CHE,Switzerland,Uri,62,1,26,35,6,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Valais,1273,45,91,1137,144,27,FALSE,FALSE
2020-04-03,CHE,Switzerland,Vaud,3915,123,225,3567,375,80,FALSE,FALSE
2020-04-03,CHE,Switzerland,Zug,138,2,44,92,1,0,FALSE,FALSE
2020-04-03,CHE,Switzerland,Zurich,2452,38,0,2414,207,0,FALSE,FALSE
2020-04-03,TUR,Turkey,Turkey,20921,425,0,20496,0,0,FALSE,TRUE
2020-04-03,UKR,Ukraine,Cherkasy,55,0,0,55,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Chernihiv,5,0,0,5,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Chernivtsi,171,0,0,171,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Dnipropetrovsk,12,0,0,12,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Donetsk,8,0,0,8,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Ivano-Frankivsk,81,0,0,81,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Kharkiv,1,0,0,1,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Kherson,4,0,0,4,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Khmelnytsky,7,0,0,7,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Kiev region,70,0,0,70,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Kirovograd,15,0,0,15,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Kyiv,180,0,0,180,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Lugansk,3,0,0,3,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Lviv,13,0,0,13,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Odessa,20,0,0,20,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Poltava,5,0,0,5,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Rivne,25,0,0,25,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Sumy,30,0,0,30,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Ternopil,114,0,0,114,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Transcarpathian,24,0,0,24,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Vinnytsia,61,0,0,61,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Volyn,10,0,0,10,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Zaporizhzhia,22,0,0,22,0,0,FALSE,FALSE
2020-04-03,UKR,Ukraine,Zhytomyr,6,0,0,6,0,0,FALSE,FALSE
2020-04-03,GBR,United Kingdom,Ayrshire and Arran,240,0,0,240,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Borders,100,0,0,100,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Dumfries and Galloway,122,0,0,122,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,East of England,2384,0,0,2384,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Eileanan Siar (Western Isles),3,0,0,3,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,England,1151,3302,0,-2151,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Fife,147,0,0,147,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Forth Valley,189,0,0,189,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Grampian,173,0,0,173,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Greater Glasgow and Clyde,779,0,0,779,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Highland,72,0,0,72,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Lanarkshire,377,0,0,377,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,London,10247,0,0,10247,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Lothian,408,0,0,408,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Midlands,5537,0,0,5537,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,North East and Yorkshire,3823,0,0,3823,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,North West,3537,0,0,3537,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Northern Ireland,904,36,0,868,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Orkney,2,0,0,2,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Scotland,0,126,0,-126,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Shetland,36,0,0,36,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,South East,3732,0,0,3732,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,South West,1386,0,0,1386,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Tayside,353,0,0,353,0,0,FALSE,TRUE
2020-04-03,GBR,United Kingdom,Wales,2466,141,0,2325,0,0,FALSE,TRUE
2020-04-04,ALB,Albania,Berat,1,0,0,1,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Durrës,38,3,0,35,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Elbasan,9,0,0,9,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Fier,30,2,0,28,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Korçë,16,0,0,16,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Kukës,13,0,0,13,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Lezhë,17,0,0,17,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Shkodër,35,0,0,35,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Tiranë,169,13,0,156,0,0,FALSE,FALSE
2020-04-04,ALB,Albania,Vlorë,5,1,0,4,0,0,FALSE,FALSE
2020-04-04,AND,Andorra,Andorra,439,16,0,423,0,0,FALSE,FALSE
2020-04-04,AUT,Austria,Burgenland,224,0,0,224,0,0,TRUE,TRUE
2020-04-04,AUT,Austria,Kärnten,310,0,0,310,0,0,TRUE,TRUE
2020-04-04,AUT,Austria,Niederösterreich,1860,0,0,1860,0,0,TRUE,TRUE
2020-04-04,AUT,Austria,NOT SPECIFIED,0,0,0,0,935,288,TRUE,TRUE
2020-04-04,AUT,Austria,Oberösterreich,1890,0,0,1890,0,0,TRUE,TRUE
2020-04-04,AUT,Austria,Salzburg,1059,0,0,1059,0,0,TRUE,TRUE
2020-04-04,AUT,Austria,Steiermark,1263,0,0,1263,0,0,TRUE,TRUE
2020-04-04,AUT,Austria,Tirol,2658,0,0,2658,0,0,TRUE,TRUE
2020-04-04,AUT,Austria,Vorarlberg,722,0,0,722,0,0,TRUE,TRUE
2020-04-04,AUT,Austria,Wien,1679,0,0,1679,0,0,TRUE,TRUE
2020-04-04,BLR,Belarus,Belarus,351,4,0,347,0,0,FALSE,FALSE
2020-04-04,BEL,Belgium,Brussels,2046,244,0,1802,0,0,TRUE,TRUE
2020-04-04,BEL,Belgium,Flanders,10827,527,0,10300,0,0,TRUE,TRUE
2020-04-04,BEL,Belgium,NOT SPECIFIED,312,0,0,312,0,0,TRUE,TRUE
2020-04-04,BEL,Belgium,Wallonia,5246,512,0,4734,0,0,TRUE,TRUE
2020-04-04,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,320,14,0,306,0,0,FALSE,FALSE
2020-04-04,HRV,Croatia,Bjelovarsko-bilogorska,8,0,0,8,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Brodsko-Posavska,14,1,0,13,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Dubrovačko-neretvanska,59,0,0,59,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Grad Zagreb,312,4,0,308,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Istarska,73,2,0,71,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Karlovačka,21,1,0,20,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Koprivničko-križevačka,16,0,0,16,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Krapinsko-zagorska županija,76,0,0,76,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Ličko-senjska,2,0,0,2,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Međimurska,4,0,0,4,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Osječko-baranjska,77,4,0,73,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Požeško-slavonska,3,0,0,3,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Primorsko-Goranska,65,0,0,65,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Šibensko-kninska,29,0,0,29,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Sisačko-moslavačka,20,0,0,20,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Splitsko-Dalmatinska,158,0,0,158,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Varaždinska,27,0,0,27,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Virovitičko-podravska,4,0,0,4,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Vukovarsko-srijemska,18,0,0,18,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Zadarska,48,0,0,48,0,0,TRUE,TRUE
2020-04-04,HRV,Croatia,Zagrebačka,92,0,0,92,0,0,TRUE,TRUE
2020-04-04,CYP,Cyprus,Cyprus,426,13,0,413,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Jihoceský,119,0,0,119,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Jihomoravský,252,0,0,252,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Karlovarský,141,0,0,141,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Královéhradecký,129,0,0,129,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Liberecký,140,0,0,140,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Moravskoslezský,376,0,0,376,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,NOT SPECIFIED,57,53,0,4,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Olomoucký,380,0,0,380,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Pardubický,160,0,0,160,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Plzenský,209,0,0,209,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Prague,1118,0,0,1118,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Stredoceský,508,0,0,508,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Ústecký,285,0,0,285,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Vysocina,132,0,0,132,0,0,TRUE,TRUE
2020-04-04,CZE,Czech Republic,Zlínský,188,0,0,188,0,0,TRUE,TRUE
2020-04-04,DNK,Denmark,Faroe,181,0,0,181,0,0,TRUE,TRUE
2020-04-04,DNK,Denmark,Greenland,10,0,0,10,0,0,TRUE,TRUE
2020-04-04,DNK,Denmark,Hovedstaden,2110,0,0,2110,0,0,TRUE,TRUE
2020-04-04,DNK,Denmark,Midtjylland,656,0,0,656,0,0,TRUE,TRUE
2020-04-04,DNK,Denmark,Nordjylland,230,0,0,230,0,0,TRUE,TRUE
2020-04-04,DNK,Denmark,NOT SPECIFIED,12,161,0,-149,0,0,TRUE,TRUE
2020-04-04,DNK,Denmark,Sjælland,538,0,0,538,0,0,TRUE,TRUE
2020-04-04,DNK,Denmark,Syddanmark,531,0,0,531,0,0,TRUE,TRUE
2020-04-04,EST,Estonia,Estonia,1018,13,0,1005,0,0,TRUE,TRUE
2020-04-04,FRA,France,Auvergne-Rhône-Alpes,0,478,1694,-2172,2874,749,TRUE,TRUE
2020-04-04,FRA,France,Bourgogne-Franche-Comté,0,323,910,-1233,1075,274,TRUE,TRUE
2020-04-04,FRA,France,Bretagne,0,75,273,-348,408,112,TRUE,TRUE
2020-04-04,FRA,France,Centre-Val de Loire,0,106,271,-377,730,194,TRUE,TRUE
2020-04-04,FRA,France,Corse,0,26,116,-142,97,26,TRUE,TRUE
2020-04-04,FRA,France,Grand Est,0,1402,2801,-4203,4702,960,TRUE,TRUE
2020-04-04,FRA,France,Guadeloupe,0,8,35,-43,36,17,TRUE,TRUE
2020-04-04,FRA,France,Guyane,0,0,6,-6,7,1,TRUE,TRUE
2020-04-04,FRA,France,Hauts-de-France,0,488,1122,-1610,2035,561,TRUE,TRUE
2020-04-04,FRA,France,Île-de-France,0,1967,4881,-6848,11214,2436,TRUE,TRUE
2020-04-04,FRA,France,La Réunion,0,0,39,-39,46,4,TRUE,TRUE
2020-04-04,FRA,France,Martinique,0,3,35,-38,51,18,TRUE,TRUE
2020-04-04,FRA,France,Mayotte,0,2,7,-9,15,3,TRUE,TRUE
2020-04-04,FRA,France,Normandie,0,99,296,-395,677,209,TRUE,TRUE
2020-04-04,FRA,France,NOT SPECIFIED,68605,0,1,68604,140,115,TRUE,TRUE
2020-04-04,FRA,France,Nouvelle-Aquitaine,0,111,553,-664,749,239,TRUE,TRUE
2020-04-04,FRA,France,Occitanie,0,148,709,-857,997,328,TRUE,TRUE
2020-04-04,FRA,France,Pays de la Loire,0,118,417,-535,649,175,TRUE,TRUE
2020-04-04,FRA,France,Provence-Alpes-Côte d'Azur,0,178,1272,-1450,1641,417,TRUE,TRUE
2020-04-04,DEU,Germany,Baden-Württemberg,17014,316,0,16698,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Bayern,21908,349,0,21559,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Berlin,3471,22,0,3449,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Brandenburg,1211,12,0,1199,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Bremen,354,6,0,348,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Hamburg,2697,16,0,2681,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Hessen,4279,42,0,4237,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Mecklenburg-Vorpommern,501,5,0,496,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Niedersachsen,5571,85,0,5486,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Nordrhein-Westfalen,17885,200,0,17685,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,NOT SPECIFIED,0,0,26400,-26400,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Rheinland-Pfalz,3504,29,0,3475,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Saarland,1265,14,0,1251,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Sachsen,2591,24,0,2567,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Sachsen-Anhalt,896,11,0,885,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Schleswig Holstein,1559,17,0,1542,0,0,TRUE,TRUE
2020-04-04,DEU,Germany,Thüringen,1072,10,0,1062,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Achaea,22,2,0,20,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Argolis,1,0,0,1,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Arkadias,3,0,0,3,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Arta,7,0,0,7,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Athens,641,30,0,611,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Athos,4,0,0,4,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Beozia,1,0,0,1,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Chania,1,0,0,1,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Corfu,1,0,0,1,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Corinth,2,0,0,2,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Cyclades,1,0,0,1,0,0,TRUE,TRUE
2020-04-04,GRC,Greece,Dodecaneso,1,0,0,1,0,0,TRUE,TRUE
